TWEET,HASHTAG,position_in_tweet,is_promoted
T0004261,H00041,1,False
T0004261,H00210,2,False
T0004261,H00095,3,False
T0004261,H00196,4,False
T0004261,H00253,5,False
T0004262,H00118,1,False
T0004262,H00418,2,False
T0004262,H00171,3,False
T0004262,H00485,4,False
T0004263,H00039,1,False
T0004263,H00417,2,False
T0004265,H00384,1,False
T0004265,H00162,2,False
T0004266,H00321,1,False
T0004266,H00284,2,True
T0004266,H00418,3,False
T0004266,H00178,4,False
T0004266,H00212,5,False
T0004267,H00487,1,False
T0004267,H00203,2,False
T0004267,H00045,3,False
T0004268,H00381,1,True
T0004268,H00039,2,False
T0004268,H00258,3,True
T0004268,H00347,4,False
T0004269,H00218,1,False
T0004269,H00494,2,False
T0004270,H00279,1,False
T0004270,H00298,2,False
T0004270,H00225,3,False
T0004270,H00190,4,False
T0004271,H00344,1,False
T0004271,H00335,2,False
T0004271,H00190,3,False
T0004271,H00058,4,False
T0004272,H00281,1,False
T0004272,H00305,2,False
T0004272,H00003,3,False
T0004272,H00417,4,False
T0004273,H00351,1,False
T0004273,H00178,2,False
T0004273,H00466,3,False
T0004274,H00446,1,False
T0004274,H00152,2,False
T0004274,H00118,3,False
T0004274,H00347,4,False
T0004275,H00152,1,False
T0004275,H00374,2,False
T0004275,H00253,3,False
T0004275,H00073,4,False
T0004275,H00011,5,False
T0004276,H00215,1,True
T0004276,H00165,2,False
T0004276,H00484,3,False
T0004276,H00414,4,False
T0004276,H00474,5,False
T0004277,H00308,1,False
T0004278,H00109,1,False
T0004278,H00169,2,False
T0004278,H00330,3,False
T0004279,H00045,1,False
T0004280,H00444,1,True
T0004280,H00176,2,False
T0004280,H00225,3,False
T0004280,H00416,4,False
T0004280,H00051,5,False
T0004281,H00472,1,True
T0004281,H00233,2,False
T0004281,H00154,3,False
T0004281,H00005,4,False
T0004281,H00003,5,False
T0004282,H00006,1,True
T0004282,H00278,2,False
T0004282,H00042,3,False
T0004283,H00326,1,False
T0004283,H00224,2,False
T0004283,H00402,3,False
T0004283,H00226,4,False
T0004283,H00217,5,False
T0004284,H00043,1,False
T0004284,H00335,2,False
T0004284,H00245,3,False
T0004284,H00280,4,False
T0004285,H00169,1,False
T0004285,H00084,2,False
T0004285,H00143,3,False
T0004285,H00298,4,False
T0004286,H00045,1,False
T0004286,H00351,2,False
T0004286,H00177,3,False
T0004287,H00212,1,False
T0004287,H00009,2,False
T0004287,H00470,3,False
T0004288,H00183,1,False
T0004288,H00011,2,False
T0004288,H00041,3,False
T0004288,H00279,4,False
T0004288,H00381,5,False
T0004289,H00484,1,False
T0004289,H00288,2,False
T0004290,H00281,1,False
T0004290,H00331,2,False
T0004290,H00343,3,False
T0004290,H00306,4,False
T0004291,H00473,1,False
T0004291,H00009,2,False
T0004292,H00326,1,False
T0004292,H00494,2,False
T0004292,H00122,3,False
T0004292,H00039,4,False
T0004293,H00005,1,False
T0004293,H00147,2,False
T0004294,H00030,1,False
T0004294,H00119,2,False
T0004295,H00247,1,False
T0004295,H00485,2,False
T0004295,H00268,3,False
T0004295,H00121,4,False
T0004295,H00030,5,False
T0004296,H00070,1,False
T0004296,H00225,2,False
T0004296,H00247,3,True
T0004297,H00416,1,False
T0004297,H00028,2,True
T0004297,H00147,3,False
T0004298,H00258,1,False
T0004298,H00279,2,False
T0004298,H00330,3,True
T0004298,H00121,4,False
T0004299,H00348,1,False
T0004299,H00203,2,False
T0004299,H00208,3,False
T0004300,H00049,1,False
T0004300,H00247,2,False
T0004300,H00226,3,False
T0004301,H00369,1,False
T0004301,H00178,2,True
T0004301,H00152,3,False
T0004302,H00446,1,False
T0004302,H00386,2,False
T0004302,H00335,3,False
T0004302,H00179,4,False
T0004302,H00020,5,False
T0004303,H00334,1,False
T0004303,H00194,2,False
T0004303,H00037,3,False
T0004303,H00140,4,False
T0004304,H00217,1,False
T0004305,H00032,1,False
T0004305,H00485,2,False
T0004305,H00337,3,False
T0004305,H00399,4,False
T0004306,H00109,1,False
T0004306,H00337,2,False
T0004306,H00474,3,False
T0004307,H00231,1,False
T0004307,H00178,2,True
T0004308,H00373,1,False
T0004308,H00239,2,False
T0004308,H00384,3,False
T0004308,H00284,4,True
T0004308,H00183,5,False
T0004309,H00006,1,False
T0004309,H00335,2,False
T0004310,H00162,1,False
T0004310,H00217,2,False
T0004311,H00298,1,False
T0004312,H00321,1,False
T0004312,H00166,2,False
T0004312,H00395,3,False
T0004312,H00494,4,False
T0004312,H00308,5,False
T0004313,H00414,1,False
T0004313,H00173,2,False
T0004313,H00181,3,False
T0004313,H00192,4,False
T0004314,H00402,1,False
T0004315,H00058,1,False
T0004315,H00194,2,False
T0004315,H00044,3,False
T0004316,H00084,1,False
T0004316,H00280,2,False
T0004317,H00119,1,False
T0004318,H00005,1,False
T0004318,H00478,2,False
T0004318,H00177,3,False
T0004318,H00006,4,False
T0004318,H00472,5,False
T0004319,H00474,1,False
T0004319,H00374,2,False
T0004319,H00470,3,False
T0004319,H00252,4,False
T0004320,H00118,1,False
T0004320,H00164,2,False
T0004320,H00451,3,False
T0004320,H00166,4,False
T0004320,H00269,5,False
T0004321,H00006,1,True
T0004321,H00326,2,False
T0004322,H00430,1,False
T0004322,H00323,2,False
T0004322,H00210,3,False
T0004322,H00252,4,False
T0004323,H00402,1,False
T0004324,H00028,1,False
T0004324,H00485,2,False
T0004324,H00348,3,False
T0004325,H00247,1,True
T0004325,H00152,2,False
T0004325,H00322,3,False
T0004325,H00181,4,False
T0004327,H00416,1,False
T0004327,H00231,2,False
T0004327,H00469,3,False
T0004328,H00423,1,False
T0004328,H00011,2,False
T0004328,H00384,3,False
T0004329,H00247,1,False
T0004329,H00395,2,False
T0004329,H00288,3,False
T0004329,H00330,4,False
T0004330,H00258,1,False
T0004330,H00192,2,False
T0004331,H00152,1,True
T0004331,H00471,2,False
T0004332,H00018,1,False
T0004332,H00121,2,False
T0004332,H00042,3,False
T0004332,H00269,4,True
T0004333,H00044,1,False
T0004333,H00159,2,False
T0004333,H00037,3,False
T0004334,H00154,1,False
T0004334,H00088,2,True
T0004334,H00159,3,False
T0004334,H00223,4,False
T0004335,H00369,1,False
T0004335,H00058,2,False
T0004337,H00070,1,False
T0004337,H00005,2,False
T0004337,H00288,3,False
T0004337,H00494,4,False
T0004337,H00224,5,False
T0004338,H00215,1,False
T0004338,H00373,2,False
T0004339,H00181,1,False
T0004339,H00220,2,False
T0004339,H00030,3,True
T0004340,H00054,1,False
T0004340,H00413,2,False
T0004340,H00143,3,False
T0004341,H00298,1,False
T0004341,H00073,2,False
T0004342,H00169,1,False
T0004342,H00446,2,False
T0004342,H00423,3,False
T0004343,H00463,1,False
T0004343,H00470,2,False
T0004343,H00472,3,True
T0004343,H00084,4,False
T0004343,H00059,5,False
T0004344,H00233,1,False
T0004344,H00381,2,False
T0004345,H00084,1,False
T0004345,H00258,2,False
T0004345,H00444,3,False
T0004346,H00487,1,False
T0004346,H00463,2,False
T0004347,H00308,1,False
T0004347,H00140,2,False
T0004347,H00233,3,True
T0004347,H00006,4,False
T0004347,H00073,5,False
T0004348,H00011,1,False
T0004348,H00373,2,False
T0004349,H00256,1,False
T0004350,H00058,1,False
T0004351,H00337,1,False
T0004351,H00018,2,False
T0004352,H00041,1,True
T0004352,H00253,2,False
T0004352,H00058,3,False
T0004353,H00159,1,False
T0004353,H00288,2,False
T0004353,H00314,3,False
T0004353,H00138,4,False
T0004354,H00344,1,False
T0004354,H00284,2,False
T0004354,H00323,3,False
T0004355,H00121,1,False
T0004355,H00472,2,False
T0004355,H00095,3,False
T0004355,H00343,4,False
T0004355,H00183,5,True
T0004356,H00484,1,False
T0004356,H00192,2,False
T0004357,H00103,1,False
T0004357,H00416,2,False
T0004357,H00279,3,True
T0004357,H00215,4,False
T0004358,H00466,1,False
T0004358,H00474,2,False
T0004359,H00358,1,False
T0004359,H00043,2,False
T0004359,H00171,3,False
T0004359,H00188,4,False
T0004360,H00138,1,False
T0004360,H00386,2,False
T0004360,H00111,3,False
T0004360,H00192,4,False
T0004360,H00374,5,False
T0004361,H00337,1,False
T0004361,H00418,2,False
T0004361,H00258,3,False
T0004361,H00351,4,False
T0004361,H00049,5,False
T0004362,H00226,1,False
T0004362,H00380,2,False
T0004362,H00158,3,False
T0004362,H00218,4,False
T0004363,H00147,1,False
T0004363,H00220,2,False
T0004363,H00413,3,False
T0004363,H00178,4,False
T0004363,H00268,5,False
T0004364,H00417,1,False
T0004364,H00281,2,True
T0004364,H00044,3,False
T0004364,H00430,4,False
T0004365,H00395,1,False
T0004365,H00305,2,False
T0004365,H00334,3,False
T0004365,H00413,4,False
T0004365,H00179,5,False
T0004366,H00494,1,False
T0004366,H00223,2,False
T0004366,H00463,3,False
T0004366,H00212,4,False
T0004366,H00011,5,False
T0004367,H00018,1,False
T0004368,H00103,1,False
T0004368,H00278,2,False
T0004368,H00006,3,False
T0004369,H00205,1,False
T0004369,H00484,2,False
T0004371,H00252,1,False
T0004371,H00418,2,False
T0004371,H00334,3,False
T0004372,H00044,1,False
T0004373,H00473,1,False
T0004374,H00470,1,False
T0004374,H00485,2,False
T0004374,H00231,3,False
T0004375,H00006,1,False
T0004375,H00075,2,False
T0004376,H00220,1,False
T0004376,H00165,2,False
T0004376,H00380,3,False
T0004376,H00334,4,False
T0004376,H00374,5,False
T0004377,H00253,1,False
T0004377,H00343,2,False
T0004377,H00088,3,False
T0004377,H00487,4,False
T0004378,H00402,1,False
T0004378,H00215,2,False
T0004378,H00245,3,False
T0004378,H00010,4,False
T0004378,H00140,5,False
T0004379,H00103,1,False
T0004379,H00494,2,False
T0004379,H00402,3,False
T0004379,H00198,4,False
T0004379,H00335,5,False
T0004380,H00205,1,False
T0004380,H00121,2,False
T0004380,H00326,3,False
T0004380,H00473,4,False
T0004381,H00351,1,False
T0004381,H00020,2,False
T0004381,H00073,3,False
T0004382,H00430,1,False
T0004383,H00210,1,False
T0004383,H00371,2,True
T0004384,H00043,1,False
T0004384,H00118,2,False
T0004384,H00095,3,False
T0004384,H00166,4,False
T0004385,H00164,1,False
T0004385,H00414,2,False
T0004385,H00032,3,False
T0004386,H00059,1,False
T0004386,H00223,2,False
T0004387,H00323,1,False
T0004388,H00413,1,False
T0004389,H00221,1,False
T0004389,H00416,2,False
T0004390,H00205,1,False
T0004390,H00064,2,False
T0004390,H00322,3,False
T0004390,H00073,4,False
T0004391,H00284,1,False
T0004391,H00011,2,False
T0004391,H00095,3,False
T0004391,H00210,4,False
T0004392,H00020,1,False
T0004392,H00478,2,True
T0004393,H00421,1,False
T0004394,H00399,1,False
T0004394,H00409,2,False
T0004395,H00162,1,False
T0004395,H00471,2,False
T0004395,H00232,3,False
T0004396,H00042,1,False
T0004396,H00279,2,False
T0004397,H00045,1,False
T0004397,H00428,2,False
T0004397,H00399,3,False
T0004397,H00205,4,False
T0004398,H00463,1,False
T0004398,H00430,2,False
T0004398,H00444,3,False
T0004398,H00470,4,False
T0004399,H00212,1,False
T0004400,H00210,1,False
T0004400,H00288,2,False
T0004400,H00232,3,False
T0004400,H00245,4,False
T0004401,H00188,1,False
T0004401,H00218,2,False
T0004401,H00059,3,False
T0004402,H00165,1,False
T0004402,H00009,2,False
T0004402,H00484,3,False
T0004402,H00119,4,False
T0004402,H00344,5,False
T0004403,H00444,1,False
T0004403,H00159,2,False
T0004403,H00497,3,False
T0004403,H00032,4,False
T0004404,H00215,1,False
T0004404,H00020,2,False
T0004404,H00280,3,False
T0004405,H00487,1,False
T0004405,H00210,2,False
T0004405,H00188,3,False
T0004406,H00305,1,False
T0004406,H00162,2,False
T0004407,H00152,1,False
T0004407,H00470,2,False
T0004407,H00011,3,False
T0004407,H00024,4,False
T0004407,H00284,5,False
T0004408,H00348,1,False
T0004408,H00181,2,False
T0004408,H00321,3,True
T0004409,H00194,1,False
T0004409,H00351,2,False
T0004409,H00381,3,False
T0004410,H00343,1,False
T0004410,H00018,2,False
T0004410,H00152,3,False
T0004411,H00308,1,False
T0004411,H00138,2,False
T0004412,H00337,1,False
T0004412,H00058,2,False
T0004412,H00043,3,False
T0004412,H00171,4,False
T0004413,H00037,1,False
T0004413,H00310,2,False
T0004413,H00091,3,False
T0004413,H00428,4,False
T0004413,H00351,5,False
T0004414,H00147,1,True
T0004414,H00417,2,False
T0004415,H00280,1,False
T0004415,H00164,2,True
T0004415,H00466,3,False
T0004416,H00190,1,False
T0004416,H00252,2,False
T0004417,H00220,1,False
T0004417,H00414,2,False
T0004418,H00045,1,False
T0004418,H00253,2,False
T0004419,H00386,1,True
T0004419,H00051,2,False
T0004419,H00143,3,False
T0004419,H00326,4,False
T0004419,H00308,5,False
T0004420,H00335,1,False
T0004420,H00030,2,False
T0004420,H00337,3,False
T0004421,H00037,1,False
T0004421,H00111,2,False
T0004421,H00010,3,False
T0004422,H00091,1,False
T0004422,H00423,2,False
T0004422,H00041,3,False
T0004422,H00215,4,False
T0004422,H00225,5,False
T0004423,H00181,1,False
T0004423,H00162,2,False
T0004423,H00478,3,False
T0004423,H00321,4,False
T0004425,H00418,1,False
T0004426,H00041,1,False
T0004426,H00005,2,False
T0004427,H00245,1,False
T0004427,H00215,2,False
T0004428,H00122,1,False
T0004428,H00152,2,False
T0004428,H00070,3,False
T0004428,H00058,4,False
T0004429,H00413,1,False
T0004429,H00416,2,False
T0004429,H00484,3,False
T0004429,H00121,4,False
T0004430,H00165,1,False
T0004431,H00220,1,False
T0004431,H00245,2,False
T0004431,H00218,3,False
T0004432,H00456,1,False
T0004433,H00177,1,False
T0004433,H00334,2,False
T0004434,H00147,1,False
T0004434,H00045,2,False
T0004435,H00314,1,False
T0004435,H00395,2,False
T0004435,H00399,3,False
T0004435,H00456,4,False
T0004435,H00196,5,False
T0004436,H00417,1,False
T0004436,H00314,2,False
T0004437,H00409,1,False
T0004437,H00335,2,False
T0004437,H00070,3,False
T0004437,H00147,4,False
T0004437,H00278,5,False
T0004438,H00119,1,False
T0004438,H00233,2,False
T0004438,H00054,3,False
T0004438,H00051,4,False
T0004439,H00095,1,False
T0004439,H00413,2,False
T0004439,H00147,3,True
T0004439,H00444,4,False
T0004440,H00188,1,False
T0004440,H00399,2,False
T0004440,H00332,3,False
T0004440,H00373,4,False
T0004441,H00466,1,True
T0004442,H00028,1,False
T0004442,H00337,2,False
T0004442,H00051,3,False
T0004442,H00158,4,False
T0004443,H00308,1,False
T0004443,H00381,2,False
T0004444,H00095,1,False
T0004444,H00178,2,False
T0004444,H00256,3,False
T0004444,H00258,4,False
T0004444,H00091,5,False
T0004445,H00224,1,False
T0004445,H00258,2,False
T0004445,H00118,3,False
T0004445,H00281,4,False
T0004446,H00245,1,False
T0004446,H00469,2,False
T0004446,H00118,3,False
T0004446,H00045,4,False
T0004446,H00210,5,False
T0004447,H00233,1,False
T0004447,H00224,2,False
T0004447,H00095,3,False
T0004447,H00165,4,False
T0004447,H00421,5,False
T0004448,H00332,1,False
T0004448,H00416,2,True
T0004449,H00064,1,False
T0004449,H00091,2,False
T0004449,H00399,3,False
T0004449,H00373,4,False
T0004449,H00444,5,False
T0004450,H00487,1,False
T0004450,H00011,2,False
T0004451,H00152,1,False
T0004451,H00171,2,False
T0004451,H00310,3,False
T0004451,H00409,4,False
T0004452,H00221,1,False
T0004452,H00188,2,False
T0004452,H00496,3,False
T0004452,H00217,4,False
T0004453,H00158,1,False
T0004453,H00005,2,False
T0004454,H00239,1,False
T0004454,H00059,2,False
T0004455,H00421,1,False
T0004455,H00143,2,False
T0004455,H00051,3,True
T0004455,H00121,4,False
T0004455,H00310,5,False
T0004456,H00041,1,False
T0004457,H00140,1,False
T0004457,H00011,2,False
T0004458,H00487,1,False
T0004458,H00314,2,False
T0004458,H00348,3,False
T0004459,H00245,1,False
T0004459,H00091,2,False
T0004459,H00351,3,False
T0004459,H00278,4,False
T0004460,H00433,1,False
T0004460,H00041,2,False
T0004460,H00003,3,False
T0004460,H00344,4,False
T0004460,H00203,5,False
T0004461,H00165,1,False
T0004461,H00183,2,False
T0004461,H00416,3,False
T0004462,H00413,1,False
T0004462,H00433,2,False
T0004462,H00138,3,False
T0004463,H00095,1,False
T0004463,H00218,2,False
T0004463,H00089,3,False
T0004463,H00010,4,False
T0004463,H00380,5,False
T0004464,H00326,1,False
T0004464,H00003,2,False
T0004464,H00109,3,False
T0004465,H00308,1,False
T0004465,H00298,2,False
T0004465,H00472,3,True
T0004467,H00188,1,False
T0004467,H00253,2,False
T0004467,H00224,3,False
T0004467,H00417,4,False
T0004467,H00103,5,False
T0004468,H00358,1,False
T0004468,H00158,2,False
T0004468,H00088,3,False
T0004469,H00381,1,False
T0004469,H00179,2,False
T0004469,H00233,3,False
T0004469,H00208,4,False
T0004470,H00381,1,False
T0004470,H00109,2,False
T0004471,H00005,1,False
T0004471,H00239,2,False
T0004471,H00247,3,False
T0004471,H00179,4,False
T0004472,H00308,1,False
T0004472,H00380,2,False
T0004472,H00049,3,True
T0004473,H00196,1,False
T0004474,H00183,1,False
T0004474,H00089,2,False
T0004474,H00225,3,False
T0004474,H00231,4,False
T0004475,H00343,1,False
T0004475,H00374,2,False
T0004475,H00279,3,False
T0004475,H00269,4,False
T0004476,H00064,1,False
T0004477,H00351,1,False
T0004477,H00471,2,False
T0004477,H00256,3,False
T0004478,H00138,1,False
T0004478,H00253,2,False
T0004479,H00138,1,False
T0004479,H00003,2,False
T0004479,H00413,3,False
T0004480,H00178,1,False
T0004480,H00418,2,False
T0004480,H00152,3,False
T0004481,H00380,1,False
T0004481,H00045,2,False
T0004481,H00470,3,False
T0004481,H00039,4,False
T0004482,H00051,1,False
T0004482,H00224,2,False
T0004483,H00298,1,False
T0004483,H00466,2,False
T0004484,H00239,1,False
T0004484,H00344,2,False
T0004484,H00418,3,False
T0004484,H00298,4,False
T0004485,H00218,1,False
T0004485,H00332,2,False
T0004485,H00463,3,True
T0004485,H00433,4,False
T0004485,H00496,5,False
T0004486,H00212,1,False
T0004486,H00416,2,False
T0004486,H00165,3,False
T0004486,H00181,4,False
T0004486,H00421,5,False
T0004487,H00009,1,False
T0004487,H00037,2,False
T0004487,H00203,3,False
T0004487,H00348,4,False
T0004488,H00218,1,False
T0004489,H00173,1,False
T0004489,H00011,2,False
T0004490,H00020,1,False
T0004490,H00111,2,False
T0004490,H00409,3,True
T0004490,H00258,4,False
T0004491,H00217,1,False
T0004491,H00433,2,False
T0004492,H00217,1,False
T0004492,H00414,2,False
T0004492,H00058,3,True
T0004493,H00039,1,False
T0004493,H00109,2,False
T0004493,H00218,3,False
T0004493,H00278,4,False
T0004493,H00417,5,False
T0004494,H00374,1,False
T0004495,H00348,1,False
T0004495,H00210,2,False
T0004495,H00444,3,False
T0004495,H00111,4,True
T0004495,H00494,5,False
T0004496,H00043,1,False
T0004497,H00205,1,False
T0004497,H00337,2,False
T0004498,H00070,1,False
T0004498,H00371,2,False
T0004498,H00045,3,False
T0004499,H00073,1,False
T0004499,H00212,2,False
T0004500,H00121,1,False
T0004500,H00478,2,False
T0004500,H00203,3,False
T0004500,H00388,4,False
T0004500,H00487,5,False
T0004501,H00472,1,False
T0004501,H00171,2,False
T0004501,H00245,3,False
T0004502,H00423,1,False
T0004502,H00252,2,False
T0004502,H00109,3,False
T0004502,H00281,4,False
T0004503,H00020,1,False
T0004503,H00384,2,False
T0004503,H00247,3,False
T0004503,H00428,4,False
T0004504,H00042,1,False
T0004504,H00138,2,False
T0004504,H00337,3,False
T0004504,H00351,4,False
T0004505,H00474,1,False
T0004505,H00430,2,False
T0004505,H00162,3,False
T0004505,H00194,4,False
T0004505,H00218,5,False
T0004506,H00152,1,False
T0004506,H00446,2,False
T0004506,H00198,3,False
T0004507,H00196,1,False
T0004507,H00399,2,False
T0004507,H00215,3,False
T0004507,H00181,4,False
T0004507,H00466,5,False
T0004508,H00247,1,False
T0004508,H00190,2,False
T0004508,H00484,3,True
T0004508,H00413,4,False
T0004509,H00010,1,False
T0004509,H00210,2,False
T0004509,H00220,3,False
T0004509,H00143,4,False
T0004510,H00177,1,False
T0004510,H00281,2,False
T0004511,H00395,1,True
T0004511,H00192,2,False
T0004512,H00466,1,False
T0004512,H00442,2,True
T0004512,H00218,3,False
T0004512,H00335,4,False
T0004513,H00487,1,False
T0004513,H00225,2,False
T0004514,H00258,1,False
T0004514,H00178,2,False
T0004514,H00217,3,False
T0004515,H00006,1,True
T0004515,H00192,2,False
T0004515,H00208,3,False
T0004516,H00358,1,False
T0004516,H00335,2,False
T0004517,H00073,1,False
T0004517,H00231,2,False
T0004517,H00122,3,False
T0004518,H00176,1,False
T0004518,H00416,2,False
T0004518,H00497,3,False
T0004519,H00335,1,False
T0004520,H00253,1,False
T0004520,H00165,2,False
T0004521,H00310,1,False
T0004521,H00334,2,False
T0004522,H00109,1,False
T0004522,H00210,2,False
T0004522,H00484,3,False
T0004523,H00462,1,False
T0004523,H00152,2,False
T0004523,H00084,3,False
T0004523,H00471,4,False
T0004525,H00252,1,False
T0004526,H00331,1,False
T0004526,H00413,2,False
T0004527,H00220,1,False
T0004527,H00267,2,False
T0004527,H00331,3,False
T0004527,H00471,4,False
T0004528,H00220,1,False
T0004528,H00496,2,False
T0004528,H00088,3,False
T0004529,H00179,1,False
T0004529,H00220,2,False
T0004529,H00164,3,False
T0004530,H00337,1,False
T0004530,H00395,2,False
T0004530,H00343,3,False
T0004531,H00451,1,False
T0004531,H00121,2,False
T0004531,H00058,3,False
T0004532,H00221,1,False
T0004532,H00386,2,False
T0004532,H00058,3,False
T0004532,H00005,4,False
T0004532,H00414,5,False
T0004533,H00470,1,False
T0004533,H00051,2,False
T0004533,H00005,3,False
T0004533,H00253,4,False
T0004533,H00173,5,False
T0004534,H00466,1,False
T0004534,H00485,2,False
T0004534,H00474,3,False
T0004534,H00497,4,False
T0004535,H00037,1,False
T0004535,H00231,2,False
T0004536,H00478,1,False
T0004536,H00323,2,False
T0004536,H00386,3,True
T0004537,H00095,1,False
T0004537,H00471,2,False
T0004537,H00158,3,False
T0004537,H00003,4,False
T0004538,H00003,1,False
T0004538,H00308,2,False
T0004538,H00178,3,False
T0004539,H00269,1,False
T0004539,H00217,2,False
T0004539,H00247,3,False
T0004540,H00018,1,False
T0004541,H00472,1,False
T0004542,H00042,1,False
T0004542,H00418,2,False
T0004543,H00152,1,False
T0004543,H00058,2,True
T0004543,H00169,3,False
T0004543,H00010,4,False
T0004544,H00371,1,False
T0004544,H00064,2,False
T0004545,H00322,1,False
T0004545,H00181,2,False
T0004545,H00256,3,False
T0004545,H00192,4,False
T0004545,H00140,5,False
T0004546,H00470,1,False
T0004546,H00430,2,False
T0004547,H00233,1,False
T0004547,H00020,2,False
T0004548,H00371,1,False
T0004548,H00058,2,False
T0004548,H00288,3,False
T0004548,H00332,4,False
T0004549,H00028,1,False
T0004549,H00351,2,False
T0004549,H00203,3,False
T0004550,H00417,1,False
T0004550,H00024,2,False
T0004550,H00374,3,True
T0004551,H00103,1,False
T0004551,H00054,2,False
T0004552,H00497,1,True
T0004552,H00122,2,False
T0004553,H00418,1,False
T0004553,H00171,2,False
T0004553,H00335,3,False
T0004553,H00348,4,False
T0004554,H00192,1,False
T0004554,H00177,2,False
T0004554,H00233,3,False
T0004555,H00037,1,False
T0004555,H00444,2,False
T0004555,H00496,3,False
T0004556,H00183,1,False
T0004556,H00003,2,False
T0004556,H00433,3,False
T0004557,H00494,1,False
T0004558,H00388,1,False
T0004558,H00109,2,False
T0004558,H00423,3,False
T0004558,H00042,4,False
T0004559,H00384,1,False
T0004559,H00399,2,False
T0004559,H00028,3,False
T0004559,H00181,4,False
T0004559,H00306,5,False
T0004560,H00334,1,False
T0004560,H00478,2,False
T0004560,H00075,3,False
T0004560,H00471,4,False
T0004561,H00178,1,False
T0004561,H00284,2,False
T0004561,H00305,3,False
T0004562,H00205,1,False
T0004562,H00284,2,False
T0004562,H00140,3,False
T0004562,H00332,4,False
T0004562,H00485,5,True
T0004563,H00433,1,False
T0004563,H00028,2,False
T0004563,H00256,3,False
T0004564,H00478,1,True
T0004564,H00487,2,False
T0004564,H00474,3,False
T0004564,H00288,4,False
T0004565,H00421,1,False
T0004565,H00497,2,False
T0004565,H00351,3,False
T0004565,H00402,4,False
T0004566,H00119,1,False
T0004566,H00208,2,False
T0004566,H00395,3,False
T0004566,H00417,4,False
T0004567,H00073,1,False
T0004567,H00221,2,False
T0004567,H00084,3,False
T0004568,H00103,1,False
T0004568,H00421,2,False
T0004569,H00446,1,False
T0004569,H00041,2,False
T0004570,H00198,1,False
T0004570,H00343,2,False
T0004570,H00178,3,False
T0004570,H00075,4,False
T0004570,H00451,5,False
T0004571,H00188,1,False
T0004571,H00417,2,False
T0004572,H00166,1,False
T0004572,H00348,2,True
T0004573,H00358,1,False
T0004573,H00044,2,False
T0004574,H00268,1,True
T0004574,H00284,2,True
T0004575,H00005,1,False
T0004575,H00233,2,False
T0004575,H00331,3,False
T0004576,H00245,1,False
T0004576,H00281,2,False
T0004576,H00095,3,False
T0004577,H00165,1,False
T0004577,H00344,2,False
T0004577,H00169,3,False
T0004577,H00121,4,False
T0004578,H00284,1,False
T0004579,H00208,1,False
T0004579,H00323,2,False
T0004580,H00332,1,False
T0004580,H00208,2,False
T0004580,H00395,3,False
T0004581,H00380,1,False
T0004581,H00416,2,False
T0004582,H00369,1,False
T0004582,H00252,2,False
T0004582,H00171,3,False
T0004582,H00381,4,False
T0004582,H00152,5,False
T0004583,H00232,1,False
T0004583,H00154,2,False
T0004583,H00494,3,False
T0004584,H00032,1,False
T0004584,H00395,2,False
T0004584,H00045,3,False
T0004586,H00417,1,False
T0004586,H00239,2,False
T0004586,H00169,3,False
T0004586,H00210,4,False
T0004586,H00121,5,False
T0004587,H00030,1,False
T0004587,H00280,2,False
T0004587,H00421,3,False
T0004588,H00205,1,False
T0004588,H00003,2,False
T0004588,H00413,3,False
T0004589,H00162,1,False
T0004589,H00386,2,False
T0004589,H00232,3,False
T0004589,H00485,4,False
T0004590,H00395,1,False
T0004590,H00032,2,False
T0004590,H00042,3,False
T0004590,H00140,4,False
T0004590,H00337,5,False
T0004591,H00446,1,False
T0004591,H00192,2,False
T0004592,H00322,1,False
T0004593,H00176,1,False
T0004594,H00462,1,False
T0004594,H00473,2,False
T0004594,H00469,3,False
T0004594,H00154,4,False
T0004595,H00084,1,False
T0004596,H00190,1,False
T0004596,H00179,2,False
T0004596,H00417,3,False
T0004597,H00084,1,False
T0004597,H00321,2,False
T0004597,H00253,3,False
T0004597,H00371,4,False
T0004598,H00374,1,False
T0004598,H00298,2,False
T0004598,H00205,3,False
T0004598,H00347,4,False
T0004599,H00288,1,False
T0004599,H00388,2,False
T0004599,H00314,3,False
T0004600,H00226,1,False
T0004600,H00159,2,False
T0004600,H00337,3,False
T0004600,H00462,4,False
T0004601,H00196,1,False
T0004601,H00231,2,False
T0004601,H00284,3,False
T0004601,H00064,4,False
T0004601,H00232,5,False
T0004603,H00268,1,False
T0004603,H00143,2,False
T0004603,H00485,3,False
T0004603,H00223,4,False
T0004604,H00298,1,False
T0004604,H00075,2,False
T0004604,H00462,3,False
T0004605,H00037,1,False
T0004605,H00041,2,False
T0004606,H00226,1,False
T0004606,H00446,2,False
T0004607,H00003,1,False
T0004607,H00103,2,False
T0004607,H00334,3,False
T0004607,H00330,4,False
T0004608,H00343,1,False
T0004608,H00463,2,False
T0004608,H00032,3,False
T0004610,H00496,1,False
T0004610,H00280,2,False
T0004610,H00305,3,False
T0004610,H00176,4,False
T0004610,H00084,5,False
T0004611,H00416,1,False
T0004611,H00070,2,False
T0004611,H00045,3,False
T0004611,H00269,4,False
T0004612,H00245,1,False
T0004612,H00284,2,False
T0004612,H00041,3,False
T0004613,H00446,1,False
T0004613,H00051,2,False
