USER,TWEET,engagement_type,engaged_at,is_organic
U000143,T0003856,like,2025-06-23 08:52:21,True
U000651,T0003666,retweet,2024-10-22 13:25:05,True
U000708,T0001422,like,2022-02-09 08:28:21,True
U000129,T0002663,like,2022-09-30 01:36:10,True
U000074,T0002106,like,2025-07-28 06:20:32,True
U000870,T0000979,like,2023-07-26 20:33:03,True
U000637,T0003279,like,2024-03-07 14:50:24,True
U000495,T0004223,retweet,2022-08-22 16:51:59,True
U000840,T0001367,like,2022-10-08 02:37:29,True
U000699,T0004279,like,2025-08-25 16:12:03,True
U000316,T0002292,reply,2024-10-29 16:49:02,True
U000009,T0002925,reply,2022-02-08 19:23:25,True
U000328,T0004522,like,2024-11-12 04:20:40,True
U000593,T0003929,like,2022-05-08 00:39:33,False
U000094,T0002191,like,2024-08-03 20:37:21,True
U000888,T0001085,like,2022-09-13 09:25:47,True
U000542,T0001784,like,2022-12-27 14:47:57,True
U000470,T0002840,reply,2025-05-18 18:35:13,True
U000931,T0004052,like,2022-06-17 22:34:27,True
U000115,T0001529,retweet,2025-05-06 06:56:12,False
U000157,T0003410,like,2024-02-20 10:02:08,True
U000795,T0001592,retweet,2025-02-04 12:49:41,True
U000689,T0001860,like,2024-05-05 20:02:08,True
U000842,T0001789,like,2022-04-08 01:31:56,True
U000255,T0004378,like,2024-06-07 10:01:46,True
U000309,T0001122,like,2025-10-23 13:57:08,True
U000298,T0004706,like,2024-12-17 19:03:10,True
U000513,T0002230,like,2023-04-10 15:39:55,True
U000155,T0001008,retweet,2023-12-18 11:40:59,True
U000933,T0001033,like,2024-01-05 19:25:41,True
U000759,T0000825,like,2023-06-12 05:29:54,False
U000559,T0002081,like,2023-05-31 10:01:49,False
U000407,T0002343,like,2022-12-28 23:17:11,True
U000762,T0004035,retweet,2022-06-01 19:27:24,True
U000375,T0002542,like,2022-01-24 14:17:58,True
U000933,T0001485,quote,2024-10-29 12:22:46,True
U000508,T0001771,retweet,2025-10-08 08:43:35,True
U000229,T0004482,like,2025-05-14 06:45:31,False
U000036,T0002666,retweet,2025-08-12 10:10:12,False
U000351,T0002380,like,2025-04-10 21:17:34,True
U000625,T0001967,like,2022-06-17 01:54:00,True
U000403,T0001124,like,2024-05-21 01:01:51,True
U000839,T0003507,reply,2022-10-19 20:12:16,True
U000445,T0003208,like,2023-06-24 19:10:00,True
U000076,T0001863,like,2023-03-14 11:40:53,False
U000607,T0003081,like,2022-04-30 23:49:45,True
U000051,T0003677,reply,2023-05-23 13:22:37,True
U000047,T0003166,like,2023-10-23 22:15:22,False
U000665,T0002060,like,2023-11-19 07:52:15,True
U000813,T0001323,quote,2025-04-06 22:33:31,True
U000251,T0001266,quote,2023-04-12 22:44:20,True
U000646,T0002409,retweet,2022-08-21 06:09:42,True
U000267,T0000013,retweet,2023-12-02 17:59:18,True
U000815,T0004473,like,2024-04-20 03:55:38,True
U000363,T0001008,like,2023-11-17 06:07:47,False
U000344,T0004522,retweet,2023-09-23 08:10:19,True
U000882,T0002891,like,2022-09-21 18:47:07,True
U000633,T0002709,like,2025-05-19 08:25:09,True
U000387,T0003236,quote,2022-04-26 21:48:57,True
U000488,T0001826,like,2025-11-23 04:51:34,True
U000058,T0000302,quote,2024-06-16 10:33:10,True
U000584,T0000746,like,2024-12-21 19:25:39,True
U000614,T0003366,like,2025-03-25 18:42:49,True
U000644,T0000013,reply,2022-03-03 13:11:06,True
U000184,T0000486,like,2024-03-04 06:08:02,True
U000155,T0000435,reply,2025-04-20 19:41:37,True
U000083,T0003492,like,2023-10-12 10:59:57,True
U000920,T0000370,retweet,2022-05-02 08:42:00,True
U000719,T0000971,reply,2025-05-12 20:07:50,True
U000806,T0002724,like,2023-11-25 06:47:24,True
U000811,T0004674,quote,2023-11-11 18:22:31,True
U000760,T0001450,retweet,2022-08-27 14:49:16,False
U000538,T0004190,like,2025-11-15 21:40:48,True
U000065,T0002411,like,2022-07-09 21:53:38,True
U000318,T0004382,like,2024-12-02 08:29:39,True
U000972,T0002265,like,2023-03-09 08:50:06,True
U000170,T0001698,quote,2023-07-03 15:02:03,True
U000505,T0004954,quote,2023-05-21 14:43:11,True
U000732,T0002612,like,2025-04-19 18:26:18,True
U000739,T0001078,like,2024-08-03 01:44:21,True
U000896,T0004748,like,2024-05-15 07:56:14,True
U000662,T0004325,like,2022-02-15 09:28:14,True
U000846,T0001447,like,2023-04-06 15:14:32,True
U000441,T0002549,like,2025-02-15 01:36:33,True
U000621,T0004232,like,2025-01-22 02:40:31,True
U000134,T0004934,reply,2024-01-23 01:05:40,True
U000214,T0003747,retweet,2024-07-19 03:23:02,True
U000149,T0004829,like,2022-08-25 04:35:27,True
U000109,T0000317,reply,2022-01-30 06:55:29,True
U000314,T0004857,like,2024-05-03 12:36:49,True
U000782,T0000449,retweet,2025-10-10 15:06:28,True
U000168,T0003326,like,2022-02-19 20:43:33,True
U000543,T0000330,like,2025-07-22 14:34:56,True
U000520,T0001824,retweet,2024-02-28 06:17:08,True
U000473,T0003369,reply,2025-06-23 08:04:47,False
U000052,T0002713,like,2022-07-24 01:25:38,True
U000537,T0000909,retweet,2024-07-17 16:17:51,True
U000438,T0001291,like,2023-10-25 15:04:41,False
U000657,T0002293,like,2024-05-24 22:53:05,False
U000557,T0002265,quote,2022-08-30 19:30:57,False
U000664,T0000665,like,2022-05-10 16:54:38,True
U000303,T0003174,like,2024-02-19 06:20:00,True
U000056,T0003918,like,2025-10-25 19:18:25,False
U000641,T0003821,retweet,2025-01-12 09:36:52,True
U000013,T0001411,like,2025-02-25 17:12:49,True
U000865,T0004534,like,2024-03-28 14:04:44,True
U000089,T0004283,retweet,2024-09-28 19:51:01,True
U000506,T0003462,retweet,2025-03-09 20:14:42,False
U000628,T0003007,retweet,2025-03-04 02:05:39,True
U000320,T0002281,retweet,2023-10-23 10:45:45,True
U000367,T0000301,like,2023-07-08 22:39:30,True
U000084,T0003620,like,2023-02-23 02:12:53,True
U000499,T0000116,like,2023-11-02 21:41:55,True
U000500,T0002299,like,2025-02-17 10:33:05,True
U000886,T0003839,like,2025-07-22 03:41:10,True
U000114,T0003960,like,2023-09-22 23:58:05,True
U000737,T0004715,like,2023-08-24 21:51:42,True
U000814,T0000808,like,2025-10-02 22:31:03,True
U000112,T0000750,like,2022-09-09 03:20:45,False
U000112,T0004030,retweet,2022-03-22 04:51:44,False
U000866,T0004318,like,2025-09-28 19:05:41,True
U000395,T0003260,like,2024-09-07 01:30:06,False
U000523,T0000084,quote,2023-10-03 05:47:00,False
U000719,T0003853,retweet,2022-08-09 08:23:53,True
U000053,T0002902,like,2024-03-07 22:08:13,True
U000913,T0002541,like,2024-08-01 01:07:35,True
U000565,T0002082,retweet,2022-01-15 21:53:08,True
U000065,T0000067,like,2025-11-06 16:51:17,True
U000638,T0002281,like,2025-01-09 06:15:12,True
U000065,T0000479,like,2024-06-24 09:12:03,True
U000908,T0003835,like,2023-06-24 06:06:01,False
U000090,T0002233,like,2023-10-30 12:22:03,True
U000179,T0004549,quote,2025-05-27 07:05:29,True
U000550,T0003167,like,2023-11-20 05:09:17,False
U000589,T0000898,like,2022-02-07 00:48:04,True
U000848,T0000105,retweet,2024-10-26 09:43:39,True
U000858,T0002415,like,2022-03-03 10:12:48,True
U000682,T0000325,quote,2023-04-28 08:40:19,True
U000862,T0002176,reply,2024-03-09 02:14:22,True
U000809,T0003025,quote,2023-11-25 04:10:41,True
U000266,T0000383,quote,2023-03-11 17:24:35,False
U000658,T0003876,like,2023-05-19 08:17:55,True
U000061,T0002179,reply,2023-07-07 07:40:19,True
U000720,T0003279,quote,2025-09-10 18:25:19,True
U000071,T0004500,like,2025-11-09 07:31:54,False
U000432,T0001081,like,2022-01-06 19:31:26,True
U000639,T0004787,like,2025-05-13 01:27:22,True
U000738,T0004473,like,2024-08-03 07:40:45,True
U000690,T0003142,like,2023-12-27 03:47:26,True
U001000,T0002639,retweet,2022-04-08 08:18:06,True
U000360,T0002636,like,2023-04-03 00:47:33,True
U000488,T0003225,quote,2025-11-16 20:45:19,True
U000002,T0001410,like,2025-01-19 12:48:07,True
U000591,T0003953,like,2022-11-07 21:44:22,True
U000745,T0003975,like,2024-06-09 07:56:19,False
U000701,T0002904,like,2025-01-14 01:44:42,True
U000406,T0003863,like,2024-10-31 20:16:27,True
U000748,T0003346,retweet,2025-06-29 13:49:10,False
U000741,T0003621,retweet,2024-03-31 17:45:13,True
U000143,T0003742,like,2022-02-18 23:02:12,True
U000284,T0003299,like,2024-10-26 17:29:53,False
U000616,T0003730,reply,2025-09-09 22:58:54,True
U000887,T0003968,like,2023-09-09 08:08:40,False
U000036,T0000920,retweet,2023-04-23 10:26:18,True
U000380,T0000266,reply,2023-03-25 00:26:27,True
U000784,T0001447,retweet,2024-01-03 01:12:55,True
U000760,T0002988,retweet,2024-07-22 05:45:04,True
U000553,T0000746,retweet,2022-11-30 06:11:33,True
U000655,T0003739,like,2024-10-28 05:50:15,False
U000299,T0002621,retweet,2024-09-17 02:22:44,True
U000550,T0003839,like,2021-12-17 19:53:23,True
U000518,T0002931,like,2024-06-01 03:53:03,True
U000286,T0002206,like,2024-08-09 17:54:55,True
U000271,T0000263,quote,2023-08-24 01:31:49,True
U000875,T0003940,like,2022-07-22 07:44:05,True
U000637,T0002765,like,2025-03-16 19:50:09,True
U000169,T0002240,retweet,2023-11-25 04:23:50,True
U000257,T0002103,like,2024-03-12 15:42:52,True
U000779,T0003493,like,2025-08-12 02:03:34,False
U000173,T0003307,retweet,2025-02-12 20:53:51,True
U000889,T0004541,retweet,2025-11-28 07:27:06,True
U000239,T0001708,like,2025-02-20 12:09:49,True
U000404,T0004873,like,2023-06-29 19:06:13,True
U000135,T0001752,retweet,2022-10-25 08:28:11,False
U000265,T0003649,retweet,2022-01-10 03:59:49,True
U000796,T0003739,like,2024-08-17 05:28:21,True
U000896,T0003703,retweet,2022-09-11 05:59:42,False
U000494,T0001483,like,2023-03-02 21:04:06,True
U000349,T0003883,retweet,2024-06-30 04:39:02,True
U000386,T0003821,like,2024-03-02 05:49:24,True
U000593,T0001967,like,2024-07-09 23:01:11,True
U000173,T0000353,like,2023-03-29 03:27:01,True
U000433,T0001649,like,2023-04-10 13:42:04,True
U000225,T0001376,like,2022-04-07 23:10:18,False
U000883,T0002206,like,2022-04-06 13:31:17,False
U000002,T0000729,like,2024-07-02 14:48:01,True
U000958,T0004254,reply,2024-09-17 03:06:39,True
U000890,T0002214,retweet,2023-03-15 18:00:05,True
U000308,T0003351,like,2022-09-20 09:36:01,False
U000133,T0003254,like,2022-06-15 01:48:41,True
U000702,T0004232,retweet,2023-03-02 17:42:35,True
U000593,T0000389,reply,2024-12-27 15:41:31,True
U000055,T0000742,retweet,2025-05-22 00:41:57,True
U000192,T0001943,reply,2024-12-01 20:46:22,True
U000057,T0004781,like,2022-02-13 18:45:44,True
U000366,T0001305,like,2025-03-07 05:59:50,True
U000633,T0002733,quote,2025-01-15 02:34:06,True
U000316,T0001718,reply,2022-05-28 17:43:39,False
U000104,T0004354,like,2022-08-23 18:10:58,True
U000930,T0001793,like,2024-12-20 07:11:31,True
U000349,T0003951,retweet,2024-05-18 23:30:00,False
U000270,T0004472,retweet,2025-04-04 12:58:07,False
U000938,T0000988,like,2024-11-30 04:58:39,True
U000723,T0004456,like,2024-07-15 23:41:30,True
U000050,T0004363,like,2024-03-18 13:13:38,True
U000285,T0001929,like,2024-11-23 03:25:28,True
U000663,T0003366,like,2024-11-05 18:10:55,True
U000147,T0001253,retweet,2022-05-05 01:38:59,True
U000759,T0002103,like,2023-08-20 01:37:05,True
U000632,T0003154,retweet,2024-10-26 11:00:14,False
U000053,T0000354,retweet,2024-01-14 01:58:47,True
U000268,T0001352,like,2025-05-20 05:50:54,True
U000489,T0004591,like,2024-10-07 06:28:05,True
U000476,T0002240,quote,2022-11-16 08:12:44,True
U000981,T0000478,retweet,2022-04-25 13:02:09,False
U000027,T0001430,like,2024-04-24 03:02:11,True
U000775,T0003132,retweet,2022-10-09 22:34:13,True
U000945,T0003975,like,2025-06-02 23:30:29,True
U000654,T0003069,like,2025-06-30 10:48:10,True
U000873,T0000527,like,2022-01-12 18:09:29,True
U000240,T0003001,retweet,2024-01-07 17:16:43,True
U000970,T0003297,like,2024-01-24 16:36:36,True
U000016,T0000901,like,2024-08-21 19:15:17,True
U000393,T0001451,like,2022-04-15 16:29:42,True
U000183,T0001403,like,2022-04-12 10:12:19,True
U000914,T0000919,retweet,2022-03-30 15:55:48,True
U000656,T0003742,like,2025-02-13 02:02:53,True
U000522,T0000738,like,2023-02-04 01:01:52,True
U000375,T0001966,reply,2023-01-21 10:56:36,True
U000247,T0001906,like,2025-07-04 16:47:03,True
U000146,T0002807,retweet,2025-01-21 08:58:27,False
U000975,T0002262,like,2023-11-01 23:16:48,True
U000758,T0001022,like,2022-07-16 19:25:33,True
U000473,T0004578,like,2024-05-31 18:20:15,True
U000909,T0004473,like,2024-07-15 09:24:14,False
U000087,T0003123,quote,2022-10-20 00:55:07,True
U000178,T0001784,like,2024-03-09 08:20:31,True
U000562,T0002476,retweet,2024-07-21 09:32:13,True
U000988,T0004910,like,2025-07-20 15:06:01,True
U000421,T0004747,like,2025-06-30 18:25:59,True
U000472,T0001266,like,2025-06-22 13:18:55,True
U000153,T0000727,retweet,2024-04-28 19:51:41,False
U000881,T0003491,retweet,2024-08-23 08:57:40,True
U000719,T0001300,reply,2025-08-04 02:59:13,True
U000211,T0000662,like,2025-05-08 06:38:35,True
U000297,T0002292,like,2024-07-01 19:10:40,True
U000615,T0002682,retweet,2024-04-10 04:30:02,True
U000563,T0003946,retweet,2024-01-18 20:50:00,True
U000960,T0003142,like,2022-11-03 01:56:38,True
U000217,T0000880,reply,2025-09-25 10:46:46,False
U000014,T0003269,like,2022-04-14 08:07:26,False
U000210,T0003820,retweet,2025-10-14 14:59:54,True
U000987,T0004966,like,2022-05-11 19:30:14,False
U000618,T0000613,retweet,2022-12-29 07:33:42,True
U000938,T0002864,like,2025-09-14 03:43:55,True
U000196,T0001919,retweet,2025-03-29 08:29:50,True
U000187,T0001824,reply,2022-05-17 14:32:10,False
U000587,T0003754,like,2021-12-23 14:52:47,True
U000659,T0002484,like,2024-05-27 20:20:01,True
U000641,T0002009,like,2023-02-16 03:56:43,False
U000514,T0000089,like,2023-06-13 10:30:32,True
U000350,T0003284,like,2022-09-18 03:57:00,True
U000359,T0001056,retweet,2024-05-30 04:21:15,True
U000147,T0000042,like,2022-07-12 01:14:54,True
U000098,T0001773,retweet,2022-07-25 10:26:25,True
U000842,T0000067,like,2025-08-03 00:34:58,True
U000886,T0004580,quote,2025-12-02 13:14:59,True
U000880,T0002893,reply,2025-07-02 20:14:53,True
U000400,T0003339,retweet,2022-04-27 16:12:48,True
U000944,T0004596,like,2022-03-07 02:04:20,True
U000968,T0003863,like,2022-04-29 05:15:01,True
U000816,T0001832,like,2025-10-02 23:02:54,True
U000965,T0003742,like,2024-09-26 08:40:16,True
U000331,T0004927,like,2023-12-06 09:35:06,False
U000229,T0004588,like,2022-03-15 21:37:16,True
U000399,T0002128,like,2022-08-04 16:51:22,True
U000574,T0003970,reply,2023-12-25 12:43:27,True
U000871,T0003307,like,2025-03-31 01:01:36,True
U000095,T0003687,like,2023-05-12 14:00:25,True
U000053,T0000674,retweet,2025-03-14 11:27:16,True
U000689,T0002474,like,2024-11-17 15:06:54,False
U000447,T0004856,like,2024-03-19 17:24:58,True
U000027,T0003829,retweet,2025-08-21 06:27:47,True
U000837,T0000981,like,2022-07-28 05:30:47,True
U000265,T0000860,reply,2025-11-18 01:25:40,True
U000430,T0000808,like,2024-09-11 17:44:32,True
U000215,T0003389,like,2024-06-17 19:48:18,True
U000503,T0000454,reply,2022-06-04 15:24:44,True
U000317,T0004594,like,2024-04-11 10:19:56,True
U000195,T0004344,like,2022-02-22 20:01:40,True
U000841,T0001456,retweet,2025-01-18 11:53:41,True
U000254,T0001908,like,2025-06-19 08:26:46,True
U000696,T0000273,like,2024-01-20 21:04:35,True
U000983,T0000694,retweet,2024-03-19 01:19:25,True
U000171,T0002412,quote,2024-06-01 14:47:33,True
U000237,T0003480,like,2025-03-04 09:41:16,True
U000850,T0001670,like,2023-02-13 09:13:05,True
U000105,T0003940,retweet,2024-05-27 14:58:45,True
U000090,T0002387,like,2022-12-12 16:54:04,True
U000230,T0000242,reply,2023-02-18 02:41:18,False
U000011,T0003158,like,2024-12-03 04:08:48,True
U000913,T0000023,retweet,2022-07-25 19:54:57,True
U000022,T0004749,like,2025-05-27 18:54:27,True
U000669,T0002457,retweet,2025-09-02 18:00:19,True
U000365,T0003621,like,2022-08-05 19:30:29,True
U000735,T0003645,like,2025-08-24 09:32:11,True
U000576,T0000898,like,2023-01-09 08:04:22,True
U000781,T0001678,like,2022-02-11 07:26:40,True
U000910,T0004927,like,2024-09-16 15:10:01,True
U000271,T0003493,like,2023-05-15 08:08:48,True
U000138,T0004347,like,2022-10-08 16:21:51,True
U000059,T0000513,retweet,2022-04-08 15:39:07,False
U000274,T0001386,like,2024-03-04 10:13:24,True
U000714,T0000527,like,2023-09-30 00:48:56,True
U001000,T0003785,like,2022-02-19 05:59:13,True
U000742,T0003955,like,2024-10-03 03:25:56,False
U000563,T0004250,retweet,2025-05-09 15:24:40,True
U000059,T0003107,quote,2025-03-20 01:19:26,True
U000339,T0004274,retweet,2022-06-24 11:04:56,True
U000728,T0002902,like,2022-04-02 19:22:20,True
U000986,T0004730,like,2024-11-23 20:03:10,True
U000382,T0004114,like,2023-05-15 04:13:26,True
U000108,T0000663,retweet,2025-01-29 23:06:37,True
U000282,T0003042,like,2023-12-06 17:07:21,False
U000249,T0003766,quote,2025-04-11 08:26:37,True
U000227,T0004993,like,2024-07-07 14:11:55,False
U000390,T0002205,like,2022-04-18 03:30:18,False
U000034,T0003174,reply,2022-05-15 14:23:32,True
U000548,T0002476,retweet,2022-02-11 01:52:24,True
U000755,T0002365,like,2024-12-06 23:18:43,False
U000584,T0000067,like,2024-12-09 22:25:58,False
U000053,T0003174,like,2023-02-21 00:12:20,True
U000341,T0004807,quote,2024-09-25 06:00:13,True
U000370,T0003876,like,2024-05-08 04:38:41,True
U000099,T0000164,retweet,2024-07-09 04:57:45,True
U000763,T0004513,retweet,2022-06-29 11:18:13,False
U000607,T0003068,like,2025-12-03 05:17:24,True
U000755,T0003890,like,2022-10-16 04:04:30,True
U000788,T0004529,retweet,2023-09-19 16:26:16,True
U000157,T0004318,like,2025-02-27 17:07:48,True
U000272,T0003243,reply,2022-01-06 16:24:05,True
U000708,T0002158,like,2024-06-07 15:11:33,False
U000095,T0002081,like,2024-07-04 02:42:08,True
U000447,T0003955,retweet,2022-11-14 10:42:42,True
U000887,T0004522,like,2023-01-26 15:24:16,True
U000658,T0003918,like,2024-09-17 10:18:25,True
U000091,T0001224,like,2023-11-08 14:06:16,True
U000651,T0002418,retweet,2024-06-25 23:34:18,False
U000409,T0000003,retweet,2024-05-08 03:21:24,True
U000159,T0003366,like,2023-10-31 02:44:17,True
U000595,T0000116,retweet,2022-08-07 12:18:08,True
U000501,T0004191,like,2025-04-27 01:40:54,True
U000396,T0004332,retweet,2023-09-09 20:40:02,True
U000916,T0001034,like,2023-08-04 02:03:09,True
U000460,T0003284,retweet,2023-09-13 14:43:06,True
U000337,T0004473,retweet,2022-04-04 00:21:02,True
U000179,T0003326,retweet,2023-12-27 16:53:52,True
U000063,T0003152,like,2024-10-05 08:49:29,False
U000272,T0003109,like,2022-01-05 06:51:25,True
U000212,T0003326,like,2024-02-13 06:33:38,True
U000044,T0002085,like,2022-08-24 16:09:20,True
U000989,T0000441,like,2022-11-08 15:50:54,True
U000331,T0003703,like,2024-03-20 23:16:34,True
U000704,T0004787,quote,2025-04-22 17:31:42,True
U000422,T0001554,like,2023-05-05 08:24:08,True
U000868,T0004061,like,2025-10-29 22:51:37,True
U000753,T0002159,like,2025-05-08 00:25:55,True
U000941,T0004881,like,2022-12-09 00:19:03,True
U000186,T0002682,like,2025-07-17 02:36:28,True
U000965,T0000183,like,2022-12-26 17:25:27,True
U000549,T0002548,retweet,2023-01-03 15:53:47,False
U000135,T0001144,like,2022-05-01 20:40:01,False
U000172,T0000340,quote,2025-02-11 23:21:06,False
U000262,T0002962,like,2024-07-16 15:17:52,True
U000407,T0001040,like,2024-08-17 07:08:32,True
U000982,T0000879,like,2024-08-21 23:34:42,True
U000755,T0000042,like,2023-02-19 02:18:47,False
U000385,T0000964,reply,2023-01-16 14:19:42,True
U000310,T0002737,retweet,2024-12-09 16:05:41,True
U000104,T0002465,retweet,2022-04-06 11:29:41,True
U000275,T0001784,like,2024-04-13 20:57:28,True
U000067,T0003801,reply,2025-05-02 22:22:59,False
U000608,T0002476,like,2025-03-26 09:03:40,True
U000840,T0002498,retweet,2025-10-07 19:50:37,True
U000261,T0004968,retweet,2024-11-27 23:05:22,True
U000609,T0001126,like,2025-10-20 13:58:47,True
U000163,T0001172,like,2023-09-20 21:56:15,True
U000300,T0003642,like,2025-06-20 04:36:51,True
U000407,T0003645,like,2025-07-31 23:17:53,False
U000368,T0004280,retweet,2023-05-14 04:39:11,True
U000099,T0004194,retweet,2023-12-23 01:16:49,True
U000928,T0001471,like,2022-11-14 01:30:55,False
U000838,T0004857,reply,2023-03-14 19:11:20,True
U000839,T0004467,quote,2022-07-26 04:52:40,True
U000896,T0003051,like,2024-07-28 16:48:09,True
U000291,T0001674,like,2022-09-14 22:54:56,True
U000774,T0004803,retweet,2024-01-17 11:49:41,True
U000306,T0000368,like,2022-05-24 14:43:06,True
U000600,T0000437,reply,2024-01-10 11:02:53,False
U000257,T0002780,retweet,2025-07-11 17:06:36,True
U000946,T0001789,retweet,2024-12-09 14:11:14,True
U000402,T0003469,retweet,2023-07-28 23:56:10,True
U000918,T0002800,like,2023-11-25 02:03:07,True
U000312,T0003868,like,2024-02-23 07:37:49,False
U000890,T0003764,like,2023-05-19 02:55:17,True
U000570,T0003269,retweet,2022-03-29 17:41:49,False
U000764,T0003299,retweet,2023-07-02 06:48:12,True
U000898,T0003845,like,2024-08-31 05:42:42,True
U000411,T0002923,like,2025-04-24 10:04:59,True
U000772,T0000828,like,2025-09-01 13:41:24,True
U000108,T0004325,like,2022-06-18 21:41:41,False
U000537,T0004654,reply,2023-09-01 18:38:33,False
U000385,T0002784,like,2022-03-04 19:31:40,True
U000599,T0002525,like,2024-10-02 23:49:56,True
U000340,T0001829,retweet,2023-08-23 17:39:01,True
U000298,T0000868,like,2023-02-18 02:10:30,True
U000239,T0003885,retweet,2024-09-12 13:40:04,True
U000500,T0000584,like,2023-05-05 14:10:40,True
U000340,T0001967,retweet,2022-10-10 06:19:01,True
U000849,T0003218,like,2023-08-28 11:30:47,True
U000227,T0002638,like,2022-05-18 10:19:45,True
U000930,T0002419,retweet,2025-06-11 13:38:36,True
U000855,T0004472,retweet,2023-08-16 01:05:54,True
U000937,T0000808,like,2025-02-11 06:29:20,True
U000165,T0004344,like,2022-06-20 17:47:45,False
U000809,T0000856,retweet,2025-03-10 12:32:40,True
U000184,T0002629,like,2023-02-21 05:44:18,True
U000477,T0004917,retweet,2022-11-23 07:52:25,True
U000211,T0002419,like,2024-11-18 04:36:30,True
U000068,T0002265,retweet,2023-09-17 05:51:28,True
U000022,T0001186,like,2021-12-19 17:45:32,True
U000907,T0000647,like,2022-02-05 11:32:34,True
U000470,T0002396,like,2022-08-09 03:03:11,True
U000861,T0004522,like,2022-05-24 17:23:07,False
U000016,T0003998,like,2022-08-27 14:10:43,True
U000497,T0002158,reply,2025-05-27 20:03:44,True
U000806,T0001693,like,2025-08-12 15:40:08,True
U000378,T0000097,like,2023-10-19 19:41:24,True
U000231,T0000941,like,2024-07-01 21:14:24,True
U000580,T0001261,like,2023-03-27 12:27:36,True
U000900,T0002292,reply,2022-04-12 02:53:50,True
U001000,T0004250,like,2024-01-23 02:43:16,True
U000796,T0000707,like,2022-03-13 22:03:00,True
U000398,T0004241,like,2024-11-06 18:21:08,False
U000697,T0001954,like,2025-07-28 23:17:00,True
U000245,T0001036,retweet,2024-06-08 16:55:31,True
U000035,T0000658,retweet,2024-07-02 05:39:23,True
U000854,T0001011,reply,2024-12-13 16:00:43,True
U000318,T0003089,like,2023-09-05 16:00:50,False
U000131,T0000162,retweet,2023-12-29 07:10:33,False
U000383,T0001852,like,2024-05-05 23:23:13,True
U000004,T0001778,retweet,2022-04-08 12:54:59,True
U000460,T0000625,quote,2023-10-09 07:55:49,True
U000059,T0001848,retweet,2022-02-26 13:10:34,True
U000218,T0000731,like,2024-07-28 06:00:03,True
U000157,T0000988,retweet,2023-07-11 12:39:23,True
U000702,T0001376,like,2023-01-01 10:45:26,True
U000644,T0000172,retweet,2023-12-27 20:56:26,True
U000311,T0002415,like,2022-04-25 18:40:28,True
U000949,T0003107,like,2022-12-28 23:06:57,True
U000114,T0002621,like,2022-02-14 21:00:11,True
U000437,T0001779,like,2025-11-02 13:20:03,True
U000983,T0002389,retweet,2025-10-11 01:03:07,True
U000789,T0001599,like,2025-02-01 23:59:01,True
U000069,T0004760,like,2025-08-02 16:20:05,True
U000567,T0000189,retweet,2023-09-07 02:57:13,True
U000666,T0001685,retweet,2024-03-04 08:45:26,True
U000505,T0001851,like,2024-11-29 17:15:34,False
U000904,T0000351,retweet,2023-12-08 21:08:39,True
U000840,T0003951,like,2023-03-24 07:56:57,True
U000204,T0003140,reply,2023-09-19 15:33:16,True
U000851,T0003348,like,2023-06-30 00:07:12,True
U000113,T0000510,retweet,2024-06-15 19:40:20,False
U000856,T0002765,like,2024-03-23 21:59:50,True
U000151,T0002707,like,2022-05-06 07:12:28,True
U000042,T0002013,like,2022-11-12 19:52:07,True
U000647,T0000898,like,2022-11-16 09:00:42,True
U000892,T0000376,retweet,2025-05-02 09:33:49,True
U000075,T0004779,like,2023-02-04 18:04:30,True
U000367,T0003841,like,2024-08-29 12:14:44,True
U000128,T0003443,retweet,2023-12-19 22:33:22,True
U000660,T0004138,like,2024-11-28 04:07:34,True
U000017,T0001371,quote,2023-01-27 09:03:31,True
U000978,T0003786,like,2025-10-13 12:51:09,True
U000555,T0000160,like,2022-05-24 00:48:17,True
U000511,T0004569,like,2023-06-02 17:08:34,True
U000658,T0001403,like,2022-07-30 22:35:18,True
U000385,T0003620,retweet,2025-01-09 14:19:15,False
U000663,T0004856,like,2025-09-03 02:04:07,True
U000801,T0002156,retweet,2024-08-21 22:08:39,True
U000101,T0004482,like,2025-09-13 23:39:27,True
U000844,T0003071,reply,2025-05-25 01:27:25,True
U000909,T0001422,reply,2025-01-18 02:26:25,True
U000485,T0003071,retweet,2023-04-29 01:18:39,True
U000967,T0002082,like,2024-01-12 00:41:23,True
U000747,T0001399,like,2023-02-06 21:16:00,True
U000929,T0000582,quote,2025-09-25 07:58:19,True
U000666,T0000161,like,2025-04-03 14:22:03,True
U000767,T0003868,like,2022-10-14 13:43:22,True
U000708,T0002548,retweet,2025-07-26 07:21:03,False
U000468,T0000515,like,2022-07-22 16:37:31,True
U000905,T0000868,like,2022-01-03 19:49:00,True
U000956,T0000164,retweet,2024-08-01 11:54:41,True
U000209,T0001388,reply,2023-10-18 22:21:56,True
U000078,T0002658,like,2024-01-25 11:49:42,True
U000878,T0004291,like,2023-04-24 04:11:17,True
U000342,T0000441,retweet,2023-11-27 21:26:00,True
U000877,T0001352,reply,2024-04-09 21:54:37,True
U000588,T0004401,like,2022-11-27 18:40:57,True
U000740,T0001096,retweet,2024-06-21 16:09:55,True
U000689,T0003605,like,2024-10-02 03:54:06,True
U000537,T0004663,like,2025-08-17 12:34:17,True
U000200,T0002671,like,2024-11-13 05:21:00,True
U000120,T0004118,reply,2025-11-12 04:00:39,True
